path,label,block_res_var_mean,block_res_var_std,chi_square_parity,even_odd_imbalance,gray_mean,gray_std,lsb_ratio,neighbor_absdiff_mean,neighbor_absdiff_std,res_kurtosis,res_mean,res_std
cover/uasc967z9fI.png,0,80.1226654053,123.3478927612,0.6591796875,-0.0018310547,140.5859069824,61.1917076111,0.4990844727,6.9736833572,12.5240602493,12.9669514027,0.0000000133,8.9918823242
stego/uasc967z9fI_stego.png,1,63.7464981079,128.0451049805,1.2412312826,0.0012563070,140.5916748047,61.8428878784,0.5006281535,5.9382395744,11.4750938416,15.7156021143,0.0000000242,8.0230588913
cover/UbSEm2Z9uT4.png,0,3.8942854404,21.0552120209,2241.7604370117,0.1067810059,27.2051506042,11.8512659073,0.5533905029,1.1232367754,3.3916418552,123.0188593125,-0.0000000085,1.9873657227
stego/UbSEm2Z9uT4_stego.png,1,1.7275710106,13.2380561829,3434.3476613363,0.0660832723,27.2205657959,11.9514551163,0.5330416361,0.7597050667,2.4078097343,279.8427128047,-0.0000000007,1.3242546320
cover/UCfVkFjSS-s.png,0,17.3805046082,47.9270439148,901.6041870117,-0.0677185059,198.0000610352,35.8439445496,0.4661407471,3.9209277630,6.7094998360,25.9349070647,0.0000000357,4.1952977180
stego/UCfVkFjSS-s_stego.png,1,6.6145505905,19.0274276733,3431.9690755208,-0.0660603841,198.0059509277,35.9910736084,0.4669698079,2.3893578053,4.6627821922,32.4542324671,0.0000000179,2.5952627659
cover/uExE6A4WspI.png,0,26.6869697571,96.7011260986,3.5208333333,-0.0042317708,87.5834503174,58.1692123413,0.4978841146,2.9047708511,8.4072961807,44.7413620240,0.0000000312,5.1935014725
stego/uExE6A4WspI_stego.png,1,19.3144340515,78.4109802246,11.4593556722,-0.0038172404,87.5868453979,58.3839607239,0.4980913798,2.3126657009,7.1792812347,56.2476580150,0.0000000012,4.4137301445
cover/UIf9YO7LsuE.png,0,27.1034545898,44.1224975586,4.2304687500,-0.0046386719,152.6042175293,67.2968368530,0.4976806641,4.2655310631,7.4492945671,14.7968289803,0.0000000149,5.2272138596
stego/UIf9YO7LsuE_stego.png,1,24.7612628937,46.4422035217,0.0055389404,-0.0000839233,152.6203918457,67.5286941528,0.4999580383,3.7901339531,7.1341776848,18.6065991960,0.0000000028,4.9935369492
cover/uj3hvdfQujI.png,0,21.9386749268,50.3335266113,0.3385620117,-0.0013122559,99.7629776001,48.5622978210,0.4993438721,3.9856388569,7.3039040565,23.1578028257,-0.0000000130,4.7105712891
stego/uj3hvdfQujI_stego.png,1,16.0957927704,56.7104492188,0.8219604492,-0.0010223389,99.7674484253,48.7724952698,0.4994888306,2.8425233364,6.2067499161,43.2638435857,-0.0000000058,4.0359411240
cover/uLMM6TyPfGw.png,0,7.1953191757,11.9921207428,0.1144409180,-0.0007629395,91.6958618164,21.4497165680,0.4996185303,3.0071923733,4.0822501183,13.4409322134,0.0000000236,2.7020657063
stego/uLMM6TyPfGw_stego.png,1,4.4475183487,8.5741004944,0.1302083333,-0.0004069010,91.7008743286,21.5852775574,0.4997965495,2.1769349575,3.1950092316,14.8184362768,0.0000000040,2.1214385033
cover/upT9R6CO-Hc.png,0,26.8847389221,47.1565284729,401.7972005208,0.0452067057,33.6467056274,25.4502277374,0.5226033529,5.2204074860,7.3048424721,15.2775946853,-0.0000000013,5.2083878517
stego/upT9R6CO-Hc_stego.png,1,16.0672416687,33.1621131897,1359.3399251302,0.0415751139,33.6491813660,25.8720855713,0.5207875570,3.8817870617,5.9657344818,21.4205302864,0.0000000010,4.0293555260
cover/Uq5i7GDrAGg.png,0,54.0723037720,105.1638259888,0.4887898763,0.0015767415,37.5108032227,26.9050979614,0.5007883708,6.3802342415,10.2871856689,19.8818445876,0.0000000009,7.3850235939
stego/Uq5i7GDrAGg_stego.png,1,36.8363113403,102.7775955200,0.2179412842,0.0005264282,37.5145034790,27.7859878540,0.5002632141,4.8450760841,9.1074008942,33.6248494906,0.0000000019,6.0966477394
cover/utBjiT8TOhA.png,0,11.1380577087,47.8750762939,19.9401855469,-0.0100708008,126.4097824097,81.4189224243,0.4949645996,1.9825892448,5.7167739868,85.5885468476,-0.0000000212,3.3549845219
stego/utBjiT8TOhA_stego.png,1,7.4583940506,46.6070442200,105.7617187500,-0.0115966797,126.4165878296,81.4785537720,0.4942016602,1.4589198828,4.5807619095,140.1850198781,0.0000000037,2.7433092594
cover/UtJcj7_2zRs.png,0,500.2182006836,413.5327148438,5.0659383138,0.0050760905,147.5606384277,60.5164031982,0.5025380452,24.1747016907,25.2567958832,4.7705173120,0.0000000317,22.4381732941
stego/UtJcj7_2zRs_stego.png,1,482.1544189453,442.5998535156,18.0151570638,0.0047861735,147.5636901855,65.1755294800,0.5023930868,23.2392234802,26.1471099854,5.1811961812,-0.0000000088,22.0268936157
cover/utl-VZuiA4o.png,0,45.5864448547,104.1597061157,0.2200520833,0.0010579427,166.6216430664,42.0497894287,0.5005289714,4.5338177681,10.1228370667,20.6183995618,0.0000000404,6.7749695778
stego/utl-VZuiA4o_stego.png,1,48.7557296753,131.3402404785,9.9833221436,0.0035629272,166.6269531250,42.7399978638,0.5017814636,4.0514817238,10.4136915207,28.2574369733,-0.0000000056,7.0017576218
cover/uWNR8PHQqL4.png,0,35.1159782410,80.6523056030,8.4640502930,-0.0065612793,112.9244689941,71.4988784790,0.4967193604,5.3008213043,10.1364374161,23.1997440840,0.0000000325,5.9705286026
stego/uWNR8PHQqL4_stego.png,1,18.9511089325,47.7870712280,84.1292775472,-0.0103429159,112.9329223633,71.6884841919,0.4948285421,3.5041756630,7.4719018936,29.1091692103,-0.0000000095,4.3870091438
cover/uwPtnsCQ9yU.png,0,58.7428665161,100.5847854614,1055.8597005208,0.0732828776,155.8859252930,90.8200454712,0.5366414388,6.3204321861,11.5123023987,13.1696016782,-0.0000000098,7.7040672302
stego/uwPtnsCQ9yU_stego.png,1,41.4805984497,68.2635269165,4379.6302083333,0.0746256510,155.8878173828,91.1150131226,0.5373128255,5.4377102852,9.5730104446,12.9549093944,0.0000000075,6.4700927734
cover/v1ySnKYCtrE.png,0,38.6409339905,46.8287963867,51.5638020833,0.0161946615,114.2123031616,69.3440704346,0.5080973307,6.3640336990,8.7015171051,9.0430997485,-0.0000000037,6.2373352051
stego/v1ySnKYCtrE_stego.png,1,23.9060401917,31.8950004578,43.1302083333,0.0074055990,114.2091064453,69.5589675903,0.5037027995,5.1348276138,6.9475078583,10.1510484603,0.0000000004,4.9139237404
cover/v5W7hBmKusc.png,0,107.7022476196,149.2314300537,1.0576171875,0.0023193359,135.0258789062,40.2442359924,0.5011596680,8.6630992889,15.0639343262,9.0713592105,0.0000000075,10.4091348648
stego/v5W7hBmKusc_stego.png,1,86.5800094604,130.0638580322,4.3991088867,0.0023651123,135.0261535645,41.5747451782,0.5011825562,7.5814809799,13.6784095764,10.2305680491,0.0000000114,9.3376550674
cover/V63oM8OPJSo.png,0,169.4029541016,223.2462158203,12.4096883138,-0.0079447428,156.2963256836,57.8217086792,0.4960276286,10.5190572739,19.6002006531,8.3079692276,0.0000000179,13.0695343018
stego/V63oM8OPJSo_stego.png,1,146.7828674316,223.0063781738,36.9690755208,-0.0068562826,156.2985229492,59.3439331055,0.4965718587,9.0102643967,18.0244903564,10.0410139628,-0.0000000102,12.1668910980
cover/VBxwGKOKvrg.png,0,28.0093612671,78.7022628784,9.9690755208,-0.0071207682,100.9363937378,85.2411880493,0.4964396159,3.9482140541,8.0449666977,33.6475056264,0.0000000652,5.3131027222
stego/VBxwGKOKvrg_stego.png,1,23.3863792419,87.3810501099,81.2988484701,-0.0101674398,100.9414062500,85.4142684937,0.4949162801,3.3948054314,7.2968168259,44.2558346490,0.0000000005,4.8554811478
cover/vDDm1B-n65Q.png,0,53.1303825378,52.9632263184,1.8432820638,-0.0030619303,87.4386215210,20.5613784790,0.4984690348,7.4804658890,9.3917169571,6.6017889769,-0.0000000086,7.3092961311
stego/vDDm1B-n65Q_stego.png,1,60.9276733398,62.5469932556,1.1092580160,-0.0011876424,87.4401016235,22.1888523102,0.4994061788,7.9039664268,9.5225028992,7.9618786315,0.0000000121,7.8273463249
cover/VDwnkGuaP78.png,0,6.5570669174,29.4840011597,10.2848510742,0.0072326660,165.0874481201,65.7553787231,0.5036163330,1.4511924982,4.7548680305,102.7032021654,0.0000000141,2.5763220787
stego/VDwnkGuaP78_stego.png,1,4.3507108688,21.5774040222,11.9375813802,0.0038960775,165.0855407715,65.7914047241,0.5019480387,1.1719417572,3.6356389523,118.8077306250,-0.0000000263,2.0937838554
cover/vDZCV1akWss.png,0,35.4870834351,87.6160278320,0.0098470052,-0.0002237956,110.7644882202,56.2446212769,0.4998881022,4.5664401054,8.8688211441,27.3404216667,0.0000000116,5.9869236946
stego/vDZCV1akWss_stego.png,1,25.5077304840,70.0966491699,0.2529347738,0.0005671183,110.7740631104,56.5459861755,0.5002835592,3.6999917030,7.7756118774,30.2597362103,0.0000000042,5.0741982460
cover/VEco5HQZvO0.png,0,57.5594253540,116.6111602783,417.3144734701,-0.0460713704,90.8459930420,47.4942016602,0.4769643148,6.5351295471,11.1029453278,16.5739209492,0.0000000144,7.6205172539
stego/VEco5HQZvO0_stego.png,1,61.9129600525,81.8214035034,2358.1289876302,-0.0547587077,90.8440704346,48.2508811951,0.4726206462,7.6048555374,10.2777719498,11.3309258420,-0.0000000049,7.8969359398
cover/veXmuv38r-Y.png,0,16.4189357758,31.3942470551,0.0000813802,-0.0000203451,95.9826507568,56.0741920471,0.4999898275,3.3422248363,5.3295855522,11.9406862785,-0.0000000014,4.0686573982
stego/veXmuv38r-Y_stego.png,1,17.9890899658,39.3068504333,9.8271687826,-0.0035349528,95.9889144897,56.2651939392,0.4982325236,3.2390387058,5.6125288010,15.7986568139,-0.0000000045,4.2590746880
cover/vF9qIeQ-DI8.png,0,93.9546203613,146.9146423340,30.4306844076,0.0124409993,147.6526947021,72.1570281982,0.5062204997,7.4900736809,14.4694337845,11.6433981739,0.0000000225,9.7327003479
stego/vF9qIeQ-DI8_stego.png,1,69.9870452881,128.0304412842,41.1972859701,0.0072377523,147.6442413330,72.7641220093,0.5036188761,6.3126397133,12.6831302643,13.8431943844,0.0000000113,8.4000272751
cover/vIqxsp0_p1g.png,0,261.0192565918,300.9775085449,12.3462117513,0.0079243978,91.8430252075,48.7940750122,0.5039621989,15.6126079559,19.9183292389,7.0819845196,0.0000000144,16.1941509247
stego/vIqxsp0_p1g_stego.png,1,214.5831604004,284.4810485840,5.6289876302,0.0026753743,91.8405761719,51.4607276917,0.5013376872,13.3455142975,19.4662208557,8.3323580120,-0.0000000001,14.6966590881
cover/VL2Vec7fHLU.png,0,162.1422424316,204.2970428467,1089.5410970052,0.0744425456,137.6553955078,81.2366714478,0.5372212728,11.9988260269,17.5804729462,9.4413237079,0.0000000112,12.7842502594
stego/VL2Vec7fHLU_stego.png,1,131.3309020996,201.0673828125,1422.7581024170,0.0425338745,137.6435394287,82.2229232788,0.5212669373,10.3466758728,16.0619583130,11.6209368737,0.0000000008,11.5058841705
cover/vLv5PSHy4m4.png,0,27.5582561493,105.8931198120,36.1508992513,0.0135599772,86.9254302979,67.5401611328,0.5067799886,5.5287904739,10.3214483261,61.2983977390,-0.0000000307,5.3031482697
stego/vLv5PSHy4m4_stego.png,1,8.5172557831,48.1984863281,81.9917043050,0.0102106730,86.9295120239,67.6441650391,0.5051053365,3.0235636234,6.4237275124,105.5633181408,-0.0000000007,2.9541263580
cover/vMwcWBEB-Pg.png,0,4.9470386505,32.9845314026,17.3325398763,0.0093892415,97.9194030762,44.6414031982,0.5046946208,1.1763815880,4.2060689926,198.6543986541,-0.0000000081,2.2343342304
stego/vMwcWBEB-Pg_stego.png,1,2.0528278351,19.3872032166,6.3347167969,0.0028381348,97.9285278320,44.6760177612,0.5014190674,0.7315790653,2.8038744926,385.4769946393,0.0000000009,1.4426589012
cover/vnywo8u6d9c.png,0,20.0101623535,46.7733192444,0.7657063802,-0.0019734701,108.6735000610,59.9115066528,0.4990132650,3.9379549026,6.4370894432,24.2661506278,-0.0000000068,4.5022506714
stego/vnywo8u6d9c_stego.png,1,14.4826622009,38.2594451904,0.3153533936,-0.0006332397,108.6832809448,60.0813713074,0.4996833801,3.3352620602,5.5200972557,29.7075133388,-0.0000000031,3.8257243633
cover/VouUERkgtzM.png,0,46.4743003845,66.5223770142,2.9069824219,-0.0038452148,91.0677871704,45.9608154297,0.4980773926,7.2265110016,9.3831405640,12.6904003150,-0.0000000035,6.8419046402
stego/VouUERkgtzM_stego.png,1,34.3611068726,72.8793106079,0.0031789144,0.0000635783,91.0720825195,46.4333992004,0.5000317891,5.3790254593,8.4776754379,22.0840315359,-0.0000000038,5.8858966827
cover/VpwPbBq7KWI.png,0,52.2636756897,96.4852218628,0.7657063802,0.0019734701,173.5751190186,62.5376129150,0.5009867350,5.3713111877,11.0164165497,13.9089187168,0.0000000596,7.2698225975
stego/VpwPbBq7KWI_stego.png,1,48.4126739502,98.9511566162,0.5472005208,0.0008341471,173.5780944824,63.0026397705,0.5004170736,4.7821521759,10.1889505386,16.6044924147,-0.0000000154,6.9864039421
cover/vrh9r3o3NFs.png,0,15.8934211731,48.3124160767,0.1334838867,0.0008239746,60.2778091431,32.7729415894,0.5004119873,3.2747511864,5.9829492569,39.6676243972,0.0000000156,4.0090537071
stego/vrh9r3o3NFs_stego.png,1,12.0811471939,46.6349334717,3.7880910238,-0.0021947225,60.2825317383,33.0088882446,0.4989026388,3.0388422012,4.9058332443,54.5923383699,0.0000000106,3.4993741512
cover/vSsad4VVliw.png,0,86.5592880249,139.5497283936,0.1237792969,0.0007934570,68.4444122314,67.8761825562,0.5003967285,7.5360369682,14.7212095261,11.8549296471,-0.0000000075,9.3695564270
stego/vSsad4VVliw_stego.png,1,39.7556533813,86.7598800659,9.3522949219,0.0034484863,68.4499053955,68.3011016846,0.5017242432,5.0439386368,10.6705055237,19.6211335250,0.0000000006,6.3579034805
cover/VTB2FX7JmUY.png,0,349.4269714355,208.0061950684,0.1722005208,0.0009358724,119.3744735718,43.9930381775,0.5004679362,20.7990627289,19.5843734741,3.8952508415,-0.0000000168,18.7392559052
stego/VTB2FX7JmUY_stego.png,1,361.4206542969,249.0553741455,3.6661834717,-0.0021591187,119.3741149902,48.6136894226,0.4989204407,20.7833518982,21.0052566528,4.2313617193,0.0000000163,19.0690555573
cover/VTGTi6elV1I.png,0,0.6693617702,4.4548540115,0.2329305013,0.0010884603,59.1025695801,42.9341011047,0.5005442301,1.0169552565,1.4583817720,146.9334387518,-0.0000000027,0.8230530620
stego/VTGTi6elV1I_stego.png,1,0.3990417421,2.9223165512,0.9143880208,-0.0010782878,59.1146697998,42.9352836609,0.4994608561,0.6192156672,1.0694609880,202.6841730020,0.0000000025,0.6348674893
cover/vu64DRWMlVA.png,0,31.2195796967,62.6629028320,0.6018880208,-0.0017496745,144.5486145020,38.2937698364,0.4991251628,3.5885360241,7.9809265137,15.9233175676,-0.0000000177,5.6139640808
stego/vu64DRWMlVA_stego.png,1,32.1587715149,67.6640548706,4.9248046875,-0.0025024414,144.5491485596,38.7675323486,0.4987487793,3.6541912556,7.8579492569,15.1115456256,-0.0000000028,5.6981244087
cover/VVjxp2jpBuI.png,0,304.7352905273,235.2103424072,21.7941284180,-0.0105285645,94.1905059814,50.1246299744,0.4947357178,19.6419162750,20.9997043610,5.1141650362,-0.0000000040,17.5219535828
stego/VVjxp2jpBuI_stego.png,1,244.7909851074,234.9388580322,537.8219045003,-0.0261510213,94.1900329590,53.1003761292,0.4869244893,16.8884925842,19.7593536377,5.8643216532,0.0000000106,15.7054119110
cover/vvlnYvxTLWw.png,0,13.2994394302,35.4778518677,1.8925984701,0.0031026204,82.0209045410,61.9263496399,0.5015513102,2.7913570404,6.0502753258,37.7397679401,0.0000000058,3.6699609756
stego/vvlnYvxTLWw_stego.png,1,9.7158784866,33.6202812195,0.9757690430,-0.0011138916,82.0278167725,62.0264663696,0.4994430542,2.1688654423,4.9515857697,80.3791208745,0.0000000068,3.1324889660
cover/VvrZq6e4RGk.png,0,43.6422805786,106.3161468506,0.1114095052,-0.0007527669,121.8050918579,55.8262214661,0.4996236165,6.3520565033,10.6897668839,26.6817124276,-0.0000000019,6.6500964165
stego/VvrZq6e4RGk_stego.png,1,19.8111858368,65.9512252808,1.4503784180,-0.0013580322,121.8105087280,56.0889587402,0.4993209839,3.8681547642,7.8011026382,50.5515800877,0.0000000076,4.4882440567
cover/VWIESSJmfW8.png,0,66.0882568359,120.2470626831,4022.4552612305,-0.1430358887,103.6346435547,51.8013153076,0.4284820557,7.3311495781,12.7464952469,13.4370874091,0.0000000217,8.1782913208
stego/VWIESSJmfW8_stego.png,1,20.4177742004,53.6034736633,11272.3995412191,-0.1197230021,103.6460266113,52.1130867004,0.4401384989,4.6059584618,8.4526176453,23.9744009832,0.0000000044,4.5701584816
cover/vXH0OQfoXwk.png,0,8.4596347809,23.4206066132,9.6022338867,0.0069885254,34.5330581665,44.5844764709,0.5034942627,2.7023000717,5.8506908417,39.8504210426,-0.0000000051,2.9444549084
stego/vXH0OQfoXwk_stego.png,1,5.7400293350,24.7661914825,169.2190755208,-0.0146687826,34.5264053345,44.6806564331,0.4926656087,1.8462638855,4.1175961494,77.4580973958,0.0000000058,2.4151866436
cover/w6fF9cW2PTk.png,0,182.5311126709,351.7274475098,211.2077636719,0.0327758789,107.5370712280,77.4454879761,0.5163879395,8.5589809418,18.3416919708,13.3498620860,-0.0000000158,13.5706329346
stego/w6fF9cW2PTk_stego.png,1,163.9114074707,341.9875183105,1079.5886281331,0.0370508830,107.5397186279,78.7366180420,0.5185254415,7.5394611359,18.1189575195,15.9038479031,-0.0000000198,12.8696126938
cover/w_LXkAa_poo.png,0,360.3680419922,262.9440917969,5.8450520833,-0.0054524740,116.5313339233,65.6725463867,0.4972737630,20.7311763763,22.1361503601,4.5150147073,0.0000000037,19.0423240662
stego/w_LXkAa_poo_stego.png,1,404.9041748047,322.7615356445,1.4126027425,-0.0013402303,116.5302963257,69.1780242920,0.4993298848,21.3264389038,23.6341571808,4.9539052317,-0.0000000112,20.1752891541
cover/WaUcTYPfiCU.png,0,13.6741962433,19.1562061310,0.2285970052,0.0010782878,92.1698760986,42.5632362366,0.5005391439,3.5486330986,5.2197098732,10.5581638917,-0.0000000277,3.7134106159
stego/WaUcTYPfiCU_stego.png,1,10.2846050262,14.3683786392,0.0165252686,0.0001449585,92.1726226807,42.7168388367,0.5000724792,3.1510446072,4.3838510513,9.3137967959,-0.0000000008,3.2213199139
cover/wCujVcf0JDw.png,0,22.4128799438,71.3549499512,88196.5592651367,-0.6697692871,55.8592834473,82.8734130859,0.1651153564,2.4283559322,9.3132543564,48.4068074153,0.0000000263,4.7740130424
stego/wCujVcf0JDw_stego.png,1,12.9449062347,50.8444938660,198466.3707733154,-0.5023574829,55.9385147095,82.9252395630,0.2488212585,1.9296315908,6.6550912857,70.7761625915,-0.0000000038,3.6210663319
cover/wEgiJtlfzPc.png,0,586.0885620117,567.3633422852,0.1114095052,-0.0007527669,130.9822998047,64.6312789917,0.4996236165,24.6879787445,26.7667655945,5.0297889635,-0.0000000242,24.2478084564
stego/wEgiJtlfzPc_stego.png,1,779.9884643555,686.4611816406,15.6479695638,-0.0044606527,131.0055847168,71.2872085571,0.4977696737,28.9885063171,31.8496570587,4.2652035461,-0.0000000219,27.9910182953
cover/WEOfKevjQs4.png,0,54.4886741638,65.1712112427,0.3707885742,0.0013732910,67.9289093018,40.2765197754,0.5006866455,8.9555740356,9.5395240784,8.9392972622,0.0000000081,7.4202980995
stego/WEOfKevjQs4_stego.png,1,16.4629745483,28.7294425964,0.4731496175,0.0007756551,67.9314727783,40.6008720398,0.5003878276,5.8655152321,6.2596316338,14.5410473147,0.0000000047,4.0950980186
cover/Wfiw2vKu3FA.png,0,22.1172275543,19.9439105988,0.3438313802,0.0013224284,35.4706268311,22.2050895691,0.5006612142,4.5518641472,5.5983562469,19.1086352304,-0.0000000022,4.7111535072
stego/Wfiw2vKu3FA_stego.png,1,49.5471382141,54.3072662354,5.1066284180,-0.0025482178,35.4701766968,23.3394489288,0.4987258911,5.8664517403,8.7969989777,32.9468938169,-0.0000000006,7.0504860878
cover/WFRPTyxzf1c.png,0,87.5183715820,106.5456085205,464.6574096680,-0.0486145020,60.5181655884,43.1761474609,0.4756927490,9.5436487198,12.9449205399,9.9568723521,-0.0000000147,9.4034957886
stego/WFRPTyxzf1c_stego.png,1,41.9808425903,95.4514999390,1379.8718312581,-0.0418879191,60.5172309875,43.8804779053,0.4790560404,6.1512951851,10.2943525314,25.4009335160,-0.0000000042,6.5185508728
cover/WgLnbIo1NBk.png,0,19.0453205109,66.0652389526,0.4336751302,-0.0014851888,147.3543395996,28.8979530334,0.4992574056,2.4071135521,7.6829152107,48.7453340013,-0.0000000035,4.3958039284
stego/WgLnbIo1NBk_stego.png,1,8.0987043381,33.1187629700,2.1423390706,-0.0016504924,147.3587646484,29.1103267670,0.4991747538,1.7757452726,5.2998485565,60.5431514069,-0.0000000022,2.8681018353
cover/WlVZSJVLLQg.png,0,11.1828804016,31.1960067749,0.3438313802,-0.0013224284,136.9690856934,51.5229835510,0.4993387858,2.7599735260,5.0938687325,35.9492276541,0.0000000149,3.3674376011
stego/WlVZSJVLLQg_stego.png,1,7.4605360031,16.8737182617,1.4503784180,-0.0013580322,136.9726257324,51.6194915771,0.4993209839,2.5377347469,3.9049773216,21.8181567573,0.0000000140,2.7453732491
cover/WMDvr2Av6cA.png,0,35.0692367554,116.1581726074,7.4222005208,0.0061442057,85.5212860107,57.9554214478,0.5030721029,3.0114889145,9.7033500671,42.8317527158,0.0000000043,5.9547839165
stego/WMDvr2Av6cA_stego.png,1,14.8651828766,60.5079345703,1.6007537842,0.0014266968,85.5343322754,58.1912498474,0.5007133484,1.8742878437,7.0766296387,67.2322061923,0.0000000099,3.8894658089
cover/wMNO1ikcIBc.png,0,54.0036697388,80.9288177490,14.0833333333,0.0084635417,90.4708862305,39.1388168335,0.5042317708,7.0087018013,11.0752286911,10.8741484822,0.0000000122,7.3868675232
stego/wMNO1ikcIBc_stego.png,1,25.6472282410,54.3818206787,10.5761922201,0.0036671956,90.4712219238,39.6097450256,0.5018335978,4.6864185333,8.3249320984,18.9456767814,0.0000000174,5.0968151093
cover/wMr41_LZp0k.png,0,57.3855895996,78.3588485718,194.1308797201,0.0314229329,156.1134033203,70.5132675171,0.5157114665,6.4525218010,10.7206516266,9.7316156432,-0.0000000056,7.6035518646
stego/wMr41_LZp0k_stego.png,1,52.5261497498,75.2735671997,1.2412312826,0.0012563070,156.1139221191,70.9648208618,0.5006281535,6.1494226456,9.9576931000,9.5006828684,-0.0000000072,7.2741999626
cover/wn7Vdl8_yXc.png,0,16.0470867157,35.3854560852,1.9677937826,0.0031636556,117.1063232422,50.1129455566,0.5015818278,2.4571886063,6.4953498840,21.8862540630,0.0000000005,4.0235652924
stego/wn7Vdl8_yXc_stego.png,1,12.0579338074,29.3900260925,6.8558807373,0.0029525757,117.1088790894,50.2649955750,0.5014762878,2.0791089535,5.5826916695,25.9829587102,0.0000000022,3.4873859882
cover/WNCdElkH9pw.png,0,18.0753784180,53.6247596741,0.4951171875,0.0015869141,96.7472686768,42.3421440125,0.5007934570,4.1711606979,8.1907587051,34.5248051405,0.0000000000,4.2978873253
stego/WNCdElkH9pw_stego.png,1,5.5232248306,21.1021862030,1.1092580160,-0.0011876424,96.7515258789,42.4487152100,0.4994061788,2.5962631702,4.9670100212,62.2453479484,-0.0000000010,2.3842856884
cover/wNKGgnlzxAw.png,0,3.2100925446,13.0566577911,0.2785034180,-0.0011901855,108.5933837891,64.6643600464,0.4994049072,0.7466794848,3.4420602322,93.0354140448,-0.0000000089,1.8033932447
stego/wNKGgnlzxAw_stego.png,1,1.5874369144,9.2509288788,0.0899709066,-0.0003382365,108.5855407715,64.6881256104,0.4998308818,0.5038967729,2.4352331161,156.8132935118,-0.0000000035,1.2691224813
cover/WoH0n8syvzA.png,0,103.3978118896,166.5820770264,4.8450520833,-0.0049641927,76.2428665161,64.2523498535,0.4975179036,6.8348360062,15.3249492645,24.1302230402,0.0000000128,10.2006664276
stego/WoH0n8syvzA_stego.png,1,55.8976249695,120.7669601440,19.2019093831,-0.0049413045,76.2429122925,64.8523712158,0.4975293477,5.3878908157,12.1623401642,33.5812641602,0.0000000024,7.5157208443
cover/WQu116gY_KI.png,0,17.7953586578,52.1502876282,54.1875000000,-0.0166015625,25.4077644348,42.6997528076,0.4916992188,3.1908168793,8.0642805099,29.5566386140,-0.0000000047,4.2572326660
stego/WQu116gY_KI_stego.png,1,7.6333103180,24.5085086823,97.7552083333,-0.0111490885,25.4096336365,42.8286476135,0.4944254557,2.2656478882,5.3110523224,33.9210088938,-0.0000000041,2.7923481464
cover/wRso54AdVuE.png,0,83.4130401611,108.9098052979,37.2438354492,0.0137634277,97.5880737305,65.0277633667,0.5068817139,8.7510089874,11.7527036667,8.7560544916,0.0000000045,9.1576414108
stego/wRso54AdVuE_stego.png,1,89.4764862061,135.0437927246,257.7002156576,0.0181020101,97.5901489258,65.8335342407,0.5090510050,8.5778360367,12.3030633926,10.9233999549,-0.0000000030,9.4856872559
cover/wsK4zgu293Q.png,0,76.9197235107,144.0074768066,9.1328938802,-0.0068155924,105.5218353271,51.2062110901,0.4965922038,7.5016546249,12.2320108414,14.5174381095,-0.0000000142,8.8185882568
stego/wsK4zgu293Q_stego.png,1,47.8021087646,120.5888214111,0.9802296956,-0.0011164347,105.5261077881,51.8294754028,0.4994417826,6.0456032753,10.0718746185,22.7525752901,-0.0000000123,6.9538712502
cover/WzxImIGmIjI.png,0,52.9642333984,82.4056091309,0.2417195638,0.0011088053,161.5015869141,28.4359855652,0.5005544027,6.5318660736,8.9529943466,17.4060098184,0.0000000347,7.3027825356
stego/WzxImIGmIjI_stego.png,1,47.0722503662,87.7811279297,7.7954305013,0.0031483968,161.5050354004,29.4437294006,0.5015741984,6.1937084198,8.8470430374,18.8881387899,-0.0000000260,6.8926582336
cover/WZZX44gy5mw.png,0,10.9517765045,28.5759792328,2.4075520833,0.0034993490,64.6211624146,63.8920211792,0.5017496745,2.5175035000,6.3353533745,28.6044757763,-0.0000000133,3.3408408165
stego/WZZX44gy5mw_stego.png,1,4.2347965240,14.4562196732,0.8097381592,0.0010147095,64.6242523193,63.9441108704,0.5005073547,1.7214773893,4.0447154045,46.0464673080,-0.0000000008,2.0787944794
cover/X0FpESo69Z0.png,0,61.1506233215,87.3031692505,0.0117187500,-0.0002441406,115.3692855835,56.9176979065,0.4998779297,5.5571632385,10.0997142792,7.9151901243,0.0000000398,7.8420462608
stego/X0FpESo69Z0_stego.png,1,67.5786666870,103.8439254761,0.2200520833,0.0005289714,115.3719406128,57.5906143188,0.5002644857,5.8156037331,10.6953868866,8.8588042506,0.0000000042,8.2548961639
cover/x3YAC7ig0vg.png,0,91.9449157715,87.1991577148,3.2552083333,0.0040690104,124.8154907227,49.4085083008,0.5020345052,10.1126317978,11.6740150452,6.2480165511,0.0000000147,9.6205682755
stego/x3YAC7ig0vg_stego.png,1,94.4608764648,106.2330474854,2.1555633545,0.0016555786,124.8167343140,50.5395393372,0.5008277893,9.7150440216,12.0781888962,7.3997217157,-0.0000000071,9.7477598190
cover/x5lMhzgCDRE.png,0,38.0851898193,94.9219665527,11.9687703451,-0.0078023275,208.4617462158,46.9836654663,0.4960988363,4.0995020866,11.4413547516,24.7088504215,0.0000000678,6.2149887085
stego/x5lMhzgCDRE_stego.png,1,11.9589843750,46.1124916077,85.6669921875,-0.0104370117,208.4613342285,47.1862335205,0.4947814941,2.4541044235,7.2623429298,54.8393523330,0.0000000222,3.5006713867
